what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678535836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678535861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678547354
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678548803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678568453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678594334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678595057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678649003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678653510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678687116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517678689095
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678689276
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678689300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678690670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678733458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678737730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678739291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678773602
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678775001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678790362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678798147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678798670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678801059
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678813723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517678813812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678815121
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517678818638
opened,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517678818843
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517678818885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678832710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678868562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678868884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678870697
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678873834
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678882259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678887725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678893277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678895331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678896022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678896918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678899485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678900149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678901021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678914320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678943626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678946647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678948872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678961826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678963971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678966835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678974458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517678976285
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517678995111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517678998164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679009395
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679011508
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1517679012773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517679013979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679015313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679021945
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679024833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679028246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679029457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679031006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679033052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679034732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679035553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679039136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679048519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679058463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679059452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679061063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679061448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679067403
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679069074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517679084505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679085008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679098525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679101496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679151683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679182838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679441599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679444784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679466163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679466830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679471915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679472459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679571063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517679574690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679577848
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1517679585220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517679585999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679587465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679588203
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1517679590261
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1517679598456
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1517679599288
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517679604445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679613996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679615062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679625766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679627166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679645635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679647707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679818901
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679831491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679832622
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517679843780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517679845707
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1517679860019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679866133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679869053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679869872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679911296
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517679912777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679915550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679926072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679935702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679946502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679950688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679951520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679955408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679958329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517679958598
