what,kind,bundleId,bundleVersion,description,time
started,bundle,com.soyatec.model,3.7.1.20110624,"com.soyatec.model",1517432393471
os,sysinfo,,,"win32",1517432393474
arch,sysinfo,,,"x86_64",1517432393474
ws,sysinfo,,,"win32",1517432393474
locale,sysinfo,,,"en_US",1517432393474
processors,sysinfo,,,"4",1517432393474
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1517432393474
java.runtime.version,sysinfo,,,"1.8.0_151-b12",1517432393474
java.specification.name,sysinfo,,,"Java Platform API Specification",1517432393474
java.specification.vendor,sysinfo,,,"Oracle Corporation",1517432393474
java.specification.version,sysinfo,,,"1.8",1517432393474
java.vendor,sysinfo,,,"Oracle Corporation",1517432393474
java.version,sysinfo,,,"1.8.0_151",1517432393474
java.vm.info,sysinfo,,,"mixed mode",1517432393474
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1517432393474
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1517432393474
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1517432393474
java.vm.specification.version,sysinfo,,,"1.8",1517432393474
java.vm.vendor,sysinfo,,,"Oracle Corporation",1517432393474
java.vm.version,sysinfo,,,"25.151-b12",1517432393474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432669453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432671068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432671326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432674221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432674605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432677541
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432678474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432682118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432686409
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1517432689621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432696300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432731145
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432731349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432731449
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432732408
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432738220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432739647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432740608
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432748945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432749185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432750204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432753012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432754785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1517432754816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1517432754817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432759386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432766911
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1517432771010
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1517432775032
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1517432775145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432775199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432775281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432776966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432780145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432781329
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1517432782698
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1517432782730
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1517432782837
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1517432782838
started,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1517432782839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517432783052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432784713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432785809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432788833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432789534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432792244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432798575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432800998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432801559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432803160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432803776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432807124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432807820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432811490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432812147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432812766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432813891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432815458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432816060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432818597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432819239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432820064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432820589
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432827373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432831694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432853943
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432854025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432854098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432855972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432856782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432860788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432861808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517432863225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432866886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432870238
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432871114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432876237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432879605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432889990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432893134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1517432893152
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432894838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1517432895449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517432895978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432896501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432897995
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432901184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432901252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517432901265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432907243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432915411
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432915522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432915614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517432918210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432919104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432922380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432924342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432925341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432927692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432928273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432930072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432931160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432931579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432932493
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517432933808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517432934694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432935771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432936993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517432941597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432943030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432944088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432945319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432946007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432947721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432948286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517432949698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432950818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432951954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432954525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432955229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432957504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432960437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432963215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432963914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432964932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432965548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432969192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432970443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517432971864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432972361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432973051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432980711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432982184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432983662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432984180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432986148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432986858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432987977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432988575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432989395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432990061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432990808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432991413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432992440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432993078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432994322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432996033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432997199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517432997777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433000470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433001144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433002911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433003452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433008054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433008693
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1517433014226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433015448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433015619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517433020774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435355210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435356192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435362348
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517435369337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435373047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435388074
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435388196
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435388320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435389627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435397840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435399157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435399906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435405737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435406671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435409705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435410382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517435414584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435414685
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517435414718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435416404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1517435416424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517435416863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435419271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435420183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435421769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435422249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435423926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435424399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435429745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435430548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435432318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435433910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435435562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435436099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435437552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435438133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435441574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435442098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435444486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435445510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435451314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435451877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435455608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435459201
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517435460233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435467246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435473706
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435473841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435473917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435474665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435476458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435477577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435478310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435479911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435480440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435482386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435482936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517435486992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517435487323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517435487748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1517435488207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435489569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435490366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435491322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435492003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435493553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435494000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435494966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435495616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435498150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435498937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517435500150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435500730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435501216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435503760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435504377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435508534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435512754
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517435513930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435516351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435523240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435523314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435523397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435524218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435524977
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517435526769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517435528154
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517435529491
