what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683797906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683800071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683803138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683807857
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517683810298
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1517683812486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517683812889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517683814337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517683826255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683826792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683829255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517683831157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684102224
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684104484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684105564
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684109334
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684110464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684119103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1517684119138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684129260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684130187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684211980
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684215276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684220724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517684224476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684226387
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684226503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684226573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684226872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684229892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684233834
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684237745
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684240556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517684243640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684244926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517684245226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1517684249390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684249843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684250133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684253215
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684256841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517684267968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684271401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684277941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684278540
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684281542
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684283352
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1517684291249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684293900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684294056
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684297502
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684297760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684297787
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684299766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684299926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684300305
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684301401
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684301635
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1517684303796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684304977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684305134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684305855
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684306880
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684307999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684308022
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1517684310327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684311068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684311225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684311819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684314910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684315533
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684321348
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684322069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517684328509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517684330171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684331509
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1517684336594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684337749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684337899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517684339362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684345000
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684351380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684351521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684356923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1517684356954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684365152
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684366188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684371889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684376571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684382272
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684403720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684406163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1517684406193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684406201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684409177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684414126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684416212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684416792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684431038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684432159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684432432
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684436053
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684436234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684437335
opened,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517684440089
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517684440226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684440838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684441988
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1517684449870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1517684451851
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517684454365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684454526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684457550
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1517684457798
closed,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1517684457798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684462502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684473262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684473646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684479515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684480005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684558704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684559171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684564691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684565201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684579442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684579965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684582841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684583384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684597670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684598330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684605667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684606158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684637823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684638455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684641566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684641966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684919127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517684921856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685068469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685069431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685086437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685087069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685133339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685134505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685137616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685137831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685143951
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517685144800
error,log,,,"Unhandled event loop exception",1517685153521
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1517685153769
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1517685153853
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1517685153994
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1517685153994
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1517685153994
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1517685154038
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1517856508912
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1517856509227
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1517856509230
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1517856509269
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1517856509270
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1517856509270
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1517856509271
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1517856509271
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1517856509272
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1517856509273
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1517856509273
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1517856509278
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1517856509280
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1517856509280
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1517856509297
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1517856509318
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1517856509318
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1517856509319
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1517856509330
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1517856509407
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1517856509409
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1517856509441
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1517856509451
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1517856509452
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1517856509453
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1517856509454
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1517856509455
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1517856509456
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1517856509457
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1517856509458
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1517856509459
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1517856509461
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1517856509461
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1517856509462
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1517856509463
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1517856509464
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1517856509479
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1517856509480
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1517856509481
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1517856509482
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1517856509483
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1517856509516
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1517856509521
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1517856509534
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1517856509535
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1517856509535
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1517856509536
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1517856509537
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1517856509538
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1517856509538
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1517856509550
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1517856509550
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1517856509551
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1517856509552
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1517856509553
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1517856509554
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1517856509554
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1517856509555
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1517856509555
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1517856509558
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1517856509562
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1517856509574
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1517856509574
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1517856509588
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1517856509588
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1517856509589
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1517856509604
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1517856509604
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1517856509605
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1517856509605
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1517856509618
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1517856509618
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1517856509629
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1517856509630
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1517856509630
